Year,Box_Office_Rank,Name, Worldwide , Domestic , Foreign 
1998,120,Sliding Doors,"$11,841,544.00 ","$11,841,544.00 ", - 
1998,121,Deep Rising,"$11,203,026.00 ","$11,203,026.00 ", - 
1998,122,Fear and Loathing in Las Vegas,"$10,680,275.00 ","$10,680,275.00 ", - 
1998,123,Home Fries,"$10,493,366.00 ","$10,493,366.00 ", - 
1998,124,The Newton Boys,"$10,452,012.00 ","$10,452,012.00 ", - 
1998,125,Knock Off,"$10,319,915.00 ","$10,319,915.00 ", - 
1998,126,I Got the Hook Up,"$10,317,779.00 ","$10,317,779.00 ", - 
1998,127,Air Bud: Golden Receiver,"$10,224,116.00 ","$10,224,116.00 ", - 
1998,128,Dirty Work,"$10,023,282.00 ","$10,023,282.00 ", - 
1998,129,The Red Violin,"$10,019,109.00 ","$10,019,109.00 ", - 
1998,130,Very Bad Things,"$9,898,412.00 ","$9,898,412.00 ", - 
1998,131,Belly,"$9,639,390.00 ","$9,639,390.00 ", - 
1998,132,Wrongfully Accused,"$9,623,329.00 ","$9,623,329.00 ", - 
1998,133,The Spanish Prisoner,"$9,584,314.00 ","$9,584,314.00 ", - 
1998,134,Ringmaster,"$9,257,103.00 ","$9,257,103.00 ", - 
1998,135,Apt Pupil,"$8,863,193.00 ","$8,863,193.00 ", - 
1998,136,Return to Paradise,"$8,341,087.00 ","$8,341,087.00 ", - 
1998,137,Woo,"$8,165,984.00 ","$8,064,972.00 ","$101,012.00 "
1998,138,Firestorm,"$8,165,212.00 ","$8,165,212.00 ", - 
1998,139,My Giant,"$8,072,007.00 ","$8,072,007.00 ", - 
1998,140,Krippendorf's Tribe,"$7,571,115.00 ","$7,571,115.00 ", - 
1998,141,Star Kid,"$7,029,025.00 ","$7,029,025.00 ", - 
1998,142,BASEketball,"$7,027,290.00 ","$7,027,290.00 ", - 
1998,143,Caught Up,"$6,754,958.00 ","$6,754,958.00 ", - 
1998,144,Gone with the Wind 1998 Re-release,"$6,750,112.00 ","$6,750,112.00 ", - 
1998,145,Smoke Signals,"$6,745,362.00 ","$6,745,362.00 ", - 
1998,146,Gods and Monsters,"$6,451,628.00 ","$6,451,628.00 ", - 
1998,147,Affliction,"$6,330,054.00 ","$6,330,054.00 ", - 
1998,148,Almost Heroes,"$6,136,856.00 ","$6,136,856.00 ", - 
1998,149,Central Station,"$5,980,479.00 ","$5,969,553.00 ","$10,926.00 "
1998,150,Les Boys II,"$5,974,732.00 ","$5,974,732.00 ", - 
1998,151,The Opposite of Sex,"$5,881,367.00 ","$5,881,367.00 ", - 
1998,152,Palmetto,"$5,878,911.00 ","$5,878,911.00 ", - 
1998,153,Down in the Delta,"$5,672,903.00 ","$5,672,903.00 ", - 
1998,154,Phantoms,"$5,624,282.00 ","$5,624,282.00 ", - 
1998,155,Slums of Beverly Hills,"$5,502,773.00 ","$5,502,773.00 ", - 
1998,156,Ride,"$5,485,295.00 ","$5,485,295.00 ", - 
1998,157,Celebrity,"$5,078,660.00 ","$5,078,660.00 ", - 
1998,158,Hilary and Jackie,"$4,912,892.00 ","$4,912,892.00 ", - 
1998,159,Your Friends and Neighbors,"$4,714,658.00 ","$4,714,658.00 ", - 
1998,160,Little Voice,"$4,611,784.00 ","$4,611,784.00 ", - 
1998,161,Dangerous Beauty,"$4,553,271.00 ","$4,553,271.00 ", - 
1998,162,Meet the Deedles,"$4,356,216.00 ","$4,356,216.00 ", - 
1998,163,Kissing a Fool,"$4,106,588.00 ","$4,106,588.00 ", - 
1998,164,The Governess,"$3,719,509.00 ","$3,719,509.00 ", - 
1998,165,Major League: Back to the Minors,"$3,572,443.00 ","$3,572,443.00 ", - 
1998,166,Next Stop Wonderland,"$3,395,581.00 ","$3,395,581.00 ", - 
1998,167,Mrs Dalloway,"$3,309,421.00 ","$3,309,421.00 ", - 
1998,168,Pi,"$3,221,152.00 ","$3,221,152.00 ", - 
1998,169,The Last Days of Disco,"$3,020,761.00 ","$3,020,601.00 ",$160.00 
1998,170,Happiness,"$2,982,321.00 ","$2,982,011.00 ",$310.00 
1998,171,Freeriders,"$2,750,064.00 ","$2,750,064.00 ", - 
1998,172,The Mighty,"$2,652,246.00 ","$2,652,246.00 ", - 
1998,173,Love and Death on Long Island,"$2,581,012.00 ","$2,581,012.00 ", - 
1998,174,Buffalo '66,"$2,375,097.00 ","$2,375,097.00 ", - 
1998,175,Mark Twain's America in,"$2,297,096.00 ","$2,297,096.00 ", - 
1998,176,Dancing at Lughnasa,"$2,287,818.00 ","$2,287,818.00 ", - 
1998,177,Hav Plenty,"$2,284,034.00 ","$2,284,034.00 ", - 
1998,178,Pecker,"$2,281,761.00 ","$2,281,761.00 ", - 
1998,179,Touch of Evil 1998 Re-release,"$2,247,465.00 ","$2,247,465.00 ", - 
1998,180,The Impostors,"$2,198,044.00 ","$2,198,044.00 ", - 
1998,181,Chinese Box,"$2,178,160.00 ","$2,178,160.00 ", - 
1998,182,Tarzan and the Lost City,"$2,172,941.00 ","$2,172,941.00 ", - 
1998,183,Wilde,"$2,158,775.00 ","$2,158,775.00 ", - 
1998,184,Zero Effect,"$2,087,471.00 ","$2,087,471.00 ", - 
1998,185,Billy's Hollywood Screen Kiss,"$2,070,399.00 ","$2,070,399.00 ", - 
1998,186,Two Girls and a Guy,"$2,057,193.00 ","$2,057,193.00 ", - 
1998,187,The Butcher Boy,"$1,995,911.00 ","$1,995,911.00 ", - 
1998,188,High Art,"$1,960,216.00 ","$1,960,216.00 ", - 
1998,189,Oscar and Lucinda,"$1,897,404.00 ","$1,897,404.00 ", - 
1998,190,Hurlyburly,"$1,798,862.00 ","$1,798,862.00 ", - 
1998,191,Clay Pigeons,"$1,794,086.00 ","$1,794,086.00 ", - 
1998,192,A Soldier's Daughter Never Cries,"$1,782,005.00 ","$1,782,005.00 ", - 
1998,193,Suicide Kings,"$1,740,156.00 ","$1,740,156.00 ", - 
1998,194,Live Flesh,"$1,713,459.00 ","$1,713,459.00 ", - 
1998,195,The Gingerbread Man,"$1,677,131.00 ","$1,677,131.00 ", - 
1998,196,The Celebration,"$1,657,778.00 ","$1,656,223.00 ","$1,555.00 "
1998,197,In God's Hands,"$1,546,414.00 ","$1,546,414.00 ", - 
1998,198,Henry Fool,"$1,338,335.00 ","$1,338,335.00 ", - 
1998,199,Cousin Bette,"$1,295,194.00 ","$1,295,194.00 ", - 
1998,200,One Tough Cop,"$1,223,034.00 ","$1,223,034.00 ", - 
1997,1,Titanic,"$1,843,373,318.00 ","$600,683,057.00 ","$1,242,690,261.00 "
1997,2,Bean,"$251,212,670.00 ","$45,319,423.00 ","$205,893,247.00 "
1997,3,Men in Black,"$250,690,539.00 ","$250,690,539.00 ", - 
1997,4,Batman & Robin,"$238,225,195.00 ","$107,325,195.00 ","$130,900,000.00 "
1997,5,The Lost World: Jurassic Park,"$229,086,679.00 ","$229,086,679.00 ", - 
1997,6,Liar Liar,"$181,410,615.00 ","$181,410,615.00 ", - 
1997,7,Air Force One,"$172,956,409.00 ","$172,956,409.00 ", - 
1997,8,Speed 2: Cruise Control,"$164,508,066.00 ","$48,608,066.00 ","$115,900,000.00 "
1997,9,Star Wars: Episode IV - A New Hope 1997 Special Edition,"$160,703,600.00 ","$138,257,865.00 ","$22,445,735.00 "
1997,10,As Good as It Gets,"$148,478,011.00 ","$148,478,011.00 ", - 
1997,11,Good Will Hunting,"$138,435,239.00 ","$138,433,435.00 ","$1,804.00 "
1997,12,My Best Friend's Wedding,"$127,131,755.00 ","$127,120,029.00 ", - 
1997,13,Tomorrow Never Dies,"$125,304,452.00 ","$125,304,276.00 ", - 
1997,14,The Full Monty,"$114,634,431.00 ","$45,950,122.00 ","$68,684,076.00 "
1997,15,Face/Off,"$112,277,322.00 ","$112,276,146.00 ", - 
1997,16,George of the Jungle,"$105,263,257.00 ","$105,263,257.00 ", - 
1997,17,Scream 2,"$101,363,940.00 ","$101,363,301.00 ", - 
1997,18,Con Air,"$101,143,831.00 ","$101,117,573.00 ","$26,258.00 "
1997,19,Contact,"$100,920,329.00 ","$100,920,329.00 ", - 
1997,20,Hercules,"$99,112,101.00 ","$99,112,101.00 ", - 
1997,21,Flubber,"$92,977,226.00 ","$92,977,226.00 ", - 
1997,22,Star Wars: Episode VI - Return of the Jedi 1997 Special Edition,"$89,388,357.00 ","$45,470,437.00 ","$43,917,920.00 "
1997,23,Star Wars: Episode V - The Empire Strikes Back 1997 Special Edition,"$78,424,457.00 ","$67,597,694.00 ","$10,826,763.00 "
1997,24,Conspiracy Theory,"$75,982,834.00 ","$75,982,834.00 ", - 
1997,25,I Know What You Did Last Summer,"$72,587,919.00 ","$72,586,134.00 ", - 
1997,26,Dante's Peak,"$67,127,760.00 ","$67,127,760.00 ", - 
1997,27,Anaconda,"$65,885,767.00 ","$65,885,767.00 ", - 
1997,28,L.A. Confidential,"$64,617,350.00 ","$64,616,940.00 ", - 
1997,29,In & Out,"$63,856,929.00 ","$63,856,929.00 ", - 
1997,30,The Fifth Element,"$63,832,044.00 ","$63,820,180.00 ", - 
1997,31,Mousehunt,"$61,917,389.00 ","$61,917,389.00 ", - 
1997,32,The Saint,"$61,363,304.00 ","$61,363,304.00 ", - 
1997,33,The Devil's Advocate,"$60,944,660.00 ","$60,944,660.00 ", - 
1997,34,Kiss the Girls,"$60,527,873.00 ","$60,527,873.00 ", - 
1997,35,Jungle 2 Jungle,"$59,927,618.00 ","$59,927,618.00 ", - 
1997,36,Anastasia,"$58,406,347.00 ","$58,406,347.00 ", - 
1997,37,The Jackal,"$54,930,280.00 ","$54,930,280.00 ", - 
1997,38,Spawn,"$54,870,175.00 ","$54,870,175.00 ", - 
1997,39,Starship Troopers,"$54,818,608.00 ","$54,814,377.00 ","$1,215.00 "
1997,40,Austin Powers: International Man of Mystery,"$53,885,961.00 ","$53,883,989.00 ", - 
1997,41,Breakdown,"$50,159,144.00 ","$50,159,144.00 ", - 
1997,42,Absolute Power,"$50,068,310.00 ","$50,068,310.00 ", - 
1997,43,Volcano,"$49,323,620.00 ","$49,323,468.00 ", - 
1997,44,The Game,"$48,323,859.00 ","$48,323,648.00 ",$211.00 
1997,45,G.I. Jane,"$48,169,156.00 ","$48,169,156.00 ", - 
1997,46,Alien: Resurrection,"$47,795,658.00 ","$47,795,658.00 ", - 
1997,47,The Rainmaker,"$45,916,769.00 ","$45,916,769.00 ", - 
1997,48,Cop Land,"$44,862,187.00 ","$44,862,187.00 ", - 
1997,49,Nothing to Lose,"$44,480,039.00 ","$44,480,039.00 ", - 
1997,50,Amistad,"$44,229,441.00 ","$44,229,441.00 ", - 
1997,51,Soul Food,"$43,700,855.00 ","$43,700,855.00 ", - 
1997,52,Wag the Dog,"$43,061,945.00 ","$43,061,945.00 ", - 
1997,53,The Devil's Own,"$42,868,348.00 ","$42,868,348.00 ", - 
1997,54,Donnie Brasco,"$41,909,762.00 ","$41,909,762.00 ", - 
1997,55,The Peacemaker,"$41,263,140.00 ","$41,263,140.00 ", - 
1997,56,Private Parts,"$41,230,799.00 ","$41,230,799.00 ", - 
1997,57,Money Talks,"$40,922,619.00 ","$40,922,619.00 ", - 
1997,58,Jackie Brown,"$39,691,818.00 ","$39,673,162.00 ", - 
1997,59,Seven Years in Tibet,"$37,957,682.00 ","$37,957,682.00 ", - 
1997,60,Vegas Vacation,"$36,400,360.00 ","$36,400,360.00 ", - 
1997,61,Mortal Kombat: Annihilation,"$35,927,406.00 ","$35,927,406.00 ", - 
1997,62,Selena,"$35,281,794.00 ","$35,281,794.00 ", - 
1997,63,Addicted to Love,"$34,673,095.00 ","$34,673,095.00 ", - 
1997,64,The Relic,"$33,956,608.00 ","$33,956,608.00 ", - 
1997,65,Metro,"$32,000,301.00 ","$32,000,301.00 ", - 
1997,66,For Richer or Poorer,"$31,642,995.00 ","$31,642,995.00 ", - 
1997,67,Beverly Hills Ninja,"$31,480,418.00 ","$31,480,418.00 ", - 
1997,68,Picture Perfect,"$31,407,873.00 ","$31,407,873.00 ", - 
1997,69,Home Alone 3,"$30,882,515.00 ","$30,882,515.00 ", - 
1997,70,Fools Rush In,"$29,481,428.00 ","$29,481,428.00 ", - 
1997,71,Romy and Michele's High School Reunion,"$29,235,353.00 ","$29,235,353.00 ", - 
1997,72,Out to Sea,"$29,022,252.00 ","$29,022,252.00 ", - 
1997,73,Fathers' Day,"$28,598,376.00 ","$28,598,376.00 ", - 
1997,74,Grosse Pointe Blank,"$28,084,357.00 ","$28,084,357.00 ", - 
1997,75,The Edge,"$27,873,386.00 ","$27,873,386.00 ", - 
1997,76,The Little Mermaid 1997 Re-release,"$27,187,616.00 ","$27,187,616.00 ", - 
1997,77,Event Horizon,"$26,676,116.00 ","$26,673,242.00 ", - 
1997,78,An American Werewolf in Paris,"$26,570,463.00 ","$26,570,463.00 ", - 
1997,79,Boogie Nights,"$26,406,741.00 ","$26,400,640.00 ", - 
1997,80,Murder at 1600,"$25,804,707.00 ","$25,804,707.00 ", - 
1997,81,Mimic,"$25,480,490.00 ","$25,480,490.00 ", - 
1997,82,Midnight in the Garden of Good and Evil,"$25,105,255.00 ","$25,105,255.00 ", - 
1997,83,Good Burger,"$23,712,993.00 ","$23,712,993.00 ", - 
1997,84,Hoodlum,"$23,499,102.00 ","$23,499,102.00 ", - 
1997,85,Air Bud,"$23,144,499.00 ","$23,144,499.00 ", - 
1997,86,Red Corner,"$22,459,274.00 ","$22,459,274.00 ", - 
1997,87,Mr. Magoo,"$21,437,192.00 ","$21,437,192.00 ", - 
1997,88,Booty Call,"$20,050,376.00 ","$20,050,376.00 ", - 
1997,89,The Apostle,"$19,868,354.00 ","$19,868,354.00 ", - 
1997,90,Gone Fishin',"$19,745,922.00 ","$19,745,922.00 ", - 
1997,91,Thrill Ride: The Science of Fun,"$18,798,590.00 ","$18,798,590.00 ", - 
1997,92,That Darn Cat,"$18,301,610.00 ","$18,301,610.00 ", - 
1997,93,The Postman,"$17,626,234.00 ","$17,626,234.00 ", - 
1997,94,That Old Feeling,"$16,574,176.00 ","$16,574,176.00 ", - 
1997,95,Fire Down Below,"$16,228,448.00 ","$16,228,448.00 ", - 
1997,96,Wishmaster,"$15,738,769.00 ","$15,738,769.00 ", - 
1997,97,RocketMan,"$15,448,043.00 ","$15,448,043.00 ", - 
1997,98,First Strike,"$15,318,863.00 ","$15,318,863.00 ", - 
1997,99,Eve's Bayou,"$14,842,388.00 ","$14,842,388.00 ", - 
1997,100,The Sixth Man,"$14,772,788.00 ","$14,772,788.00 ", - 
1997,101,Excess Baggage,"$14,515,490.00 ","$14,515,490.00 ", - 
1997,102,FairyTale: A True Story,"$14,059,077.00 ","$14,059,077.00 ", - 
1997,103,How to Be a Player,"$14,009,368.00 ","$14,009,368.00 ", - 
1997,104,The Man Who Knew Too Little,"$13,717,039.00 ","$13,717,039.00 ", - 
1997,105,The Wings of the Dove,"$13,692,848.00 ","$13,692,848.00 ", - 
1997,106,Trial and Error,"$13,602,831.00 ","$13,602,831.00 ", - 
1997,107,Rosewood,"$13,130,349.00 ","$13,130,349.00 ", - 
1997,108,Gattaca,"$12,533,236.00 ","$12,532,777.00 ", - 
1997,109,Love Jones,"$12,479,335.00 ","$12,479,335.00 ", - 
1997,110,Chasing Amy,"$12,021,272.00 ","$12,021,272.00 ", - 
1997,111,Turbulence,"$11,538,235.00 ","$11,538,235.00 ", - 
1997,112,The Beautician and the Beast,"$11,486,880.00 ","$11,486,880.00 ", - 
1997,113,Double Team,"$11,438,337.00 ","$11,438,337.00 ", - 
1997,114,Leave It to Beaver,"$10,925,060.00 ","$10,925,060.00 ", - 
1997,115,Deconstructing Harry,"$10,686,841.00 ","$10,686,841.00 ", - 
1997,116,Mad City,"$10,541,523.00 ","$10,541,523.00 ", - 
1997,117,Armour of God 2: Operation Condor,"$10,405,394.00 ","$10,405,394.00 ", - 
1997,118,Buddy,"$10,113,400.00 ","$10,113,400.00 ", - 
1997,119,Night Falls on Manhattan,"$9,889,670.00 ","$9,889,670.00 ", - 
1997,120,Shall We Dance?,"$9,499,091.00 ","$9,499,091.00 ", - 
1997,121,Fierce Creatures,"$9,381,260.00 ","$9,381,260.00 ", - 
1997,122,Mrs. Brown,"$9,229,808.00 ","$9,229,808.00 ", - 
1997,123,Ulee's Gold,"$9,161,691.00 ","$9,161,691.00 ", - 
1997,124,Turbo: A Power Rangers Movie,"$8,363,899.00 ","$8,363,899.00 ", - 
1997,125,A Simple Wish,"$8,345,056.00 ","$8,345,056.00 ", - 
1997,126,The Ice Storm,"$8,038,061.00 ","$8,038,061.00 ", - 
1997,127,A Thousand Acres,"$7,936,780.00 ","$7,936,780.00 ", - 
1997,128,Sprung,"$7,575,028.00 ","$7,575,028.00 ", - 
1997,129,Wild America,"$7,342,923.00 ","$7,342,923.00 ", - 
1997,130,She's So Lovely,"$7,281,450.00 ","$7,281,450.00 ", - 
1997,131,B*A*P*S,"$7,246,735.00 ","$7,246,735.00 ", - 
1997,132,Zeus and Roxanne,"$7,233,324.00 ","$7,233,324.00 ", - 
1997,133,U Turn,"$6,682,098.00 ","$6,682,098.00 ", - 
1997,134,Warriors of Virtue,"$6,524,620.00 ","$6,524,620.00 ", - 
1997,135,Switchback,"$6,492,660.00 ","$6,492,660.00 ", - 
1997,136,Most Wanted,"$6,391,946.00 ","$6,391,946.00 ", - 
1997,137,Kull: The Conqueror,"$6,112,613.00 ","$6,112,613.00 ", - 
1997,138,The Boxer,"$5,980,578.00 ","$5,980,578.00 ", - 
1997,139,Inventing the Abbotts,"$5,936,344.00 ","$5,936,344.00 ", - 
1997,140,Gang Related,"$5,906,773.00 ","$5,906,773.00 ", - 
1997,141,Kolya,"$5,770,254.00 ","$5,770,254.00 ", - 
1997,142,One Eight Seven,"$5,727,130.00 ","$5,727,130.00 ", - 
1997,143,Kundun,"$5,684,855.00 ","$5,684,789.00 ", - 
1997,144,Gridlock'd,"$5,571,205.00 ","$5,571,205.00 ", - 
1997,145,Dangerous Ground,"$5,303,931.00 ","$5,303,931.00 ", - 
1997,146,Les Boys,"$4,602,341.00 ","$4,602,341.00 ", - 
1997,147,McHale's Navy,"$4,529,843.00 ","$4,529,843.00 ", - 
1997,148,A Life Less Ordinary,"$4,366,722.00 ","$4,366,722.00 ", - 
1997,149,Playing God,"$4,166,918.00 ","$4,166,918.00 ", - 
1997,150,Kama Sutra: A Tale of Love,"$4,109,095.00 ","$4,109,095.00 ", - 
1997,151,Meet Wally Sparks,"$4,073,582.00 ","$4,073,582.00 ", - 
1997,152,Lost Highway,"$3,765,078.00 ","$3,675,201.00 ","$85,505.00 "
1997,153,8 Heads in a Duffel Bag,"$3,602,884.00 ","$3,602,884.00 ", - 
1997,154,The Pest,"$3,600,616.00 ","$3,600,616.00 ", - 
1997,155,Cats Don't Dance,"$3,566,637.00 ","$3,566,637.00 ", - 
1997,156,'Til There Was You,"$3,525,125.00 ","$3,525,125.00 ", - 
1997,157,Free Willy 3: The Rescue,"$3,446,539.00 ","$3,446,539.00 ", - 
1997,158,The MatchMaker,"$3,392,080.00 ","$3,392,080.00 ", - 
1997,159,A Smile Like Yours,"$3,330,352.00 ","$3,330,352.00 ", - 
1997,160,The Sweet Hereafter,"$3,263,585.00 ","$3,263,585.00 ", - 
1997,161,Love! Valour! Compassion!,"$2,977,807.00 ","$2,977,807.00 ", - 
1997,162,Waiting for Guffman,"$2,925,583.00 ","$2,923,982.00 ", - 
1997,163,In the Company of Men,"$2,804,473.00 ","$2,804,473.00 ", - 
1997,164,One Night Stand,"$2,642,983.00 ","$2,642,983.00 ", - 
1997,165,Brassed Off,"$2,576,388.00 ","$2,576,331.00 ", - 
1997,166,Afterglow,"$2,465,960.00 ","$2,465,960.00 ", - 
1997,167,Career Girls,"$2,416,734.00 ","$2,416,734.00 ", - 
1997,168,Smilla's Sense of Snow,"$2,372,903.00 ","$2,372,903.00 ", - 
1997,169,The Pillow Book,"$2,372,744.00 ","$2,372,744.00 ", - 
1997,170,Shadow Conspiracy,"$2,312,463.00 ","$2,312,463.00 ", - 
1997,171,Snowriders II,"$2,287,639.00 ","$2,287,639.00 ", - 
1997,172,Ma vie en rose,"$2,162,043.00 ","$2,162,043.00 ", - 
1997,173,The Daytrippers,"$2,099,677.00 ","$2,099,677.00 ", - 
1997,174,Paradise Road,"$2,007,100.00 ","$2,007,100.00 ", - 
1997,175,Masterminds,"$1,935,539.00 ","$1,935,539.00 ", - 
1997,176,"Kiss Me, Guido","$1,918,497.00 ","$1,918,497.00 ", - 
1997,177,Washington Square,"$1,851,761.00 ","$1,851,761.00 ", - 
1997,178,Steel,"$1,801,972.00 ","$1,710,972.00 ","$91,000.00 "
1997,179,Rhyme & Reason,"$1,608,277.00 ","$1,608,277.00 ", - 
1997,180,City of Industry,"$1,568,258.00 ","$1,568,258.00 ", - 
1997,181,When the Cat's Away,"$1,474,628.00 ","$1,474,628.00 ", - 
1997,182,Ponette,"$1,300,377.00 ","$1,300,377.00 ", - 
1997,183,The Godfather 1997 Re-release,"$1,267,490.00 ","$1,267,490.00 ", - 
1997,184,Temptress Moon,"$1,100,788.00 ","$1,100,788.00 ", - 
1997,185,Blood and Wine,"$1,094,668.00 ","$1,094,668.00 ", - 
1997,186,The Tango Lesson,"$1,080,192.00 ","$1,080,192.00 ", - 
1997,187,Twin Town,"$1,039,657.00 ","$127,923.00 ","$911,734.00 "
1997,188,Shiloh,"$1,007,822.00 ","$1,007,822.00 ", - 
1997,189,Female Perversions,"$926,954.00 ","$926,954.00 ", - 
1997,190,When Night Is Falling,"$919,671.00 ","$919,671.00 ", - 
1997,191,Guantanamera,"$903,840.00 ","$903,840.00 ", - 
1997,192,"Fast, Cheap & Out of Control","$878,960.00 ","$878,960.00 ", - 
1997,193,The Winter Guest,"$870,290.00 ","$870,290.00 ", - 
1997,194,Anna Karenina,"$858,553.00 ","$858,553.00 ", - 
1997,195,Children of the Revolution,"$838,368.00 ","$838,368.00 ", - 
1997,196,Dirty Dancing 1997 Re-release,"$817,925.00 ","$507,892.00 ","$310,033.00 "
1997,197,Kiss or Kill,"$796,681.00 ","$796,681.00 ", - 
1997,198,Prisoner of the Mountains,"$790,078.00 ","$790,078.00 ", - 
1997,199,Box of Moonlight,"$782,641.00 ","$782,641.00 ", - 
1997,200,Happy Together,"$715,610.00 ","$320,319.00 ","$395,118.00 "
1996,1,Independence Day,"$306,173,666.00 ","$306,169,268.00 ", - 
1996,2,Twister,"$241,721,524.00 ","$241,721,524.00 ", - 
1996,3,Mission: Impossible,"$180,981,856.00 ","$180,981,856.00 ", - 
1996,4,Jerry Maguire,"$153,952,627.00 ","$153,952,592.00 ", - 
1996,5,Ransom,"$136,492,681.00 ","$136,492,681.00 ", - 
1996,6,101 Dalmatians,"$136,189,294.00 ","$136,189,294.00 ", - 
1996,7,The Rock,"$134,069,511.00 ","$134,069,511.00 ", - 
1996,8,The Nutty Professor,"$128,814,019.00 ","$128,814,019.00 ", - 
1996,9,The Birdcage,"$124,061,638.00 ","$124,060,553.00 ", - 
1996,10,A Time to Kill,"$108,766,007.00 ","$108,766,007.00 ", - 
1996,11,The First Wives Club,"$105,489,203.00 ","$105,489,203.00 ", - 
1996,12,Phenomenon,"$104,636,382.00 ","$104,636,382.00 ", - 
1996,13,Scream,"$103,086,481.00 ","$103,046,663.00 ","$39,818.00 "
1996,14,Eraser,"$101,295,562.00 ","$101,295,562.00 ", - 
1996,15,The Hunchback of Notre Dame,"$100,138,851.00 ","$100,138,851.00 ", - 
1996,16,Michael,"$95,318,203.00 ","$95,318,203.00 ", - 
1996,17,Star Trek: First Contact,"$92,027,888.00 ","$92,027,888.00 ", - 
1996,18,Space Jam,"$90,418,728.00 ","$90,418,342.00 ", - 
1996,19,The English Patient,"$78,676,425.00 ","$78,676,425.00 ", - 
1996,20,Broken Arrow,"$70,770,147.00 ","$70,770,147.00 ", - 
1996,21,Evita,"$68,266,465.00 ","$50,047,179.00 ","$18,218,658.00 "
1996,22,Beavis and Butt-Head Do America,"$63,118,386.00 ","$63,118,386.00 ", - 
1996,23,Jingle All the Way,"$60,593,785.00 ","$60,592,389.00 ", - 
1996,24,The Cable Guy,"$60,240,579.00 ","$60,240,295.00 ", - 
1996,25,Courage Under Fire,"$59,031,057.00 ","$59,031,057.00 ", - 
1996,26,Jack,"$58,620,973.00 ","$58,620,973.00 ", - 
1996,27,Executive Decision,"$56,569,216.00 ","$56,569,216.00 ", - 
1996,28,Primal Fear,"$56,116,183.00 ","$56,116,183.00 ", - 
1996,29,Tin Cup,"$53,854,588.00 ","$53,854,588.00 ", - 
1996,30,Sleepers,"$53,315,285.00 ","$53,315,285.00 ", - 
1996,31,DragonHeart,"$51,367,375.00 ","$51,367,375.00 ", - 
1996,32,Up Close & Personal,"$51,088,705.00 ","$51,088,705.00 ", - 
1996,33,The Preacher's Wife,"$48,102,795.00 ","$48,102,795.00 ", - 
1996,34,Romeo + Juliet,"$46,353,582.00 ","$46,351,345.00 ", - 
1996,35,One Fine Day,"$46,151,454.00 ","$46,151,454.00 ", - 
1996,36,The Mirror Has Two Faces,"$41,083,864.00 ","$41,083,864.00 ", - 
1996,37,Happy Gilmore,"$38,825,158.00 ","$38,824,099.00 ", - 
1996,38,The Ghost and the Darkness,"$38,619,959.00 ","$38,619,405.00 ", - 
1996,39,Mars Attacks!,"$37,771,980.00 ","$37,771,017.00 ", - 
1996,40,Set It Off,"$36,461,139.00 ","$36,461,139.00 ", - 
1996,41,Shine,"$35,999,081.00 ","$35,892,330.00 ","$106,751.00 "
1996,42,The Truth About Cats & Dogs,"$34,861,807.00 ","$34,861,807.00 ", - 
1996,43,A Thin Line Between Love and Hate,"$34,767,836.00 ","$34,767,836.00 ", - 
1996,44,Muppet Treasure Island,"$34,327,766.00 ","$34,327,391.00 ", - 
1996,45,Matilda,"$33,462,123.00 ","$33,459,416.00 ", - 
1996,46,The Long Kiss Goodnight,"$33,447,612.00 ","$33,447,612.00 ", - 
1996,47,Striptease,"$33,109,743.00 ","$33,109,743.00 ", - 
1996,48,Daylight,"$33,023,469.00 ","$33,023,469.00 ", - 
1996,49,Homeward Bound II: Lost in San Francisco,"$32,772,492.00 ","$32,772,492.00 ", - 
1996,50,Black Sheep,"$32,417,995.00 ","$32,417,995.00 ", - 
1996,51,Rumble in the Bronx,"$32,392,047.00 ","$32,392,047.00 ", - 
1996,52,Eddie,"$31,387,164.00 ","$31,387,164.00 ", - 
1996,53,Sgt. Bilko,"$30,356,793.00 ","$30,356,793.00 ", - 
