Year,Box_Office_Rank,Name,   Worldwide   ,   Domestic   ,   Foreign   
2005,138,Wolf Creek," $30,762,648.00 "," $16,188,180.00 "," $14,574,468.00 "
2005,139,Two for the Money," $30,526,509.00 "," $22,991,379.00 "," $7,535,130.00 "
2005,140,Cursed," $29,621,722.00 "," $19,297,522.00 "," $10,324,200.00 "
2005,141,The Upside of Anger," $28,237,488.00 "," $18,761,993.00 "," $9,475,495.00 "
2005,142,Mrs. Henderson Presents," $27,876,417.00 "," $11,036,366.00 "," $16,840,051.00 "
2005,143,Ice Princess," $27,645,491.00 "," $24,402,491.00 "," $3,243,000.00 "
2005,144,Goal! The Dream Begins," $27,610,873.00 "," $4,283,255.00 "," $23,327,618.00 "
2005,145,The Protector," $27,165,581.00 "," $12,044,087.00 "," $15,121,494.00 "
2005,146,Doogal," $26,711,924.00 "," $7,438,000.00 "," $19,273,924.00 "
2005,147,Typhoon," $26,179,656.00 "," $139,059.00 "," $26,040,597.00 "
2005,148,9th Company," $26,146,165.00 ",," $26,146,165.00 "
2005,149,Natale a Miami," $25,643,184.00 ",," $25,643,184.00 "
2005,150,The Tiger and the Snow," $25,460,023.00 "," $10,167.00 "," $25,449,856.00 "
2005,151,North Country," $25,211,175.00 "," $18,337,722.00 "," $6,873,453.00 "
2005,152,April Snow," $24,873,159.00 ",," $24,873,159.00 "
2005,153,I Love You in Every Language in the World," $23,941,317.00 ",," $23,941,317.00 "
2005,154,Lady Vengeance," $23,834,149.00 "," $211,667.00 "," $23,622,482.00 "
2005,155,Russian Dolls," $23,727,301.00 "," $326,095.00 "," $23,401,206.00 "
2005,156,Hustle & Flow," $23,563,727.00 "," $22,202,809.00 "," $1,360,918.00 "
2005,157,Another Public Enemy," $23,248,003.00 ",," $23,248,003.00 "
2005,158,Domino," $22,944,502.00 "," $10,169,202.00 "," $12,775,300.00 "
2005,159,The White Massai," $22,632,255.00 ",," $22,632,255.00 "
2005,160,Manual of Love," $22,079,820.00 ",," $22,079,820.00 "
2005,161,Torrente 3: El protector," $21,762,391.00 ",," $21,762,391.00 "
2005,162,Man of the House," $21,577,624.00 "," $19,699,706.00 "," $1,877,918.00 "
2005,163,Year One in the North," $21,360,942.00 ",," $21,360,942.00 "
2005,164,The Jacket," $21,126,225.00 "," $6,303,762.00 "," $14,822,463.00 "
2005,165,The Devil's Rejects," $20,901,859.00 "," $17,044,981.00 "," $3,856,878.00 "
2005,166,A Moment to Remember," $20,865,847.00 ",," $20,865,847.00 "
2005,167,Lorelei," $19,806,585.00 ",," $19,806,585.00 "
2005,168,The Perfect Man," $19,770,475.00 "," $16,535,005.00 "," $3,235,470.00 "
2005,169,Mapado," $19,286,223.00 ",," $19,286,223.00 "
2005,170,The Weather Man," $19,126,398.00 "," $12,482,775.00 "," $6,643,623.00 "
2005,171,Iznogoud- Caliph Instead of the Caliph," $18,725,588.00 ",," $18,725,588.00 "
2005,172,Detective Conan: Strategy Above the Depths," $18,723,952.00 ",," $18,723,952.00 "
2005,173,Waiting...," $18,637,690.00 "," $16,124,543.00 "," $2,513,147.00 "
2005,174,An Unfinished Life," $18,618,284.00 "," $8,586,392.00 "," $10,031,892.00 "
2005,175,My Father and My Son," $18,612,999.00 ",," $18,612,999.00 "
2005,176,Keeping Mum," $18,575,768.00 "," $1,619,466.00 "," $16,956,302.00 "
2005,177,The Turkish Gambit," $18,520,000.00 ",," $18,520,000.00 "
2005,178,As It Is in Heaven," $18,318,233.00 ",," $18,318,233.00 "
2005,179,The World's Fastest Indian," $18,297,690.00 "," $5,128,124.00 "," $13,169,566.00 "
2005,180,Night Watch 2005 Re-release," $17,939,389.00 "," $1,502,188.00 "," $16,437,201.00 "
2005,181,Joyeux Noel," $17,709,155.00 "," $1,054,361.00 "," $16,654,794.00 "
2005,182,You Are My Sunshine," $17,650,142.00 ",," $17,650,142.00 "
2005,183,Palais royal!," $17,612,135.00 ",," $17,612,135.00 "
2005,184,Roll Bounce," $17,500,866.00 "," $17,380,866.00 "," $120,000.00 "
2005,185,Rebound," $17,492,014.00 "," $16,809,014.00 "," $683,000.00 "
2005,186,Stormy Night," $17,379,776.00 ",," $17,379,776.00 "
2005,187,The Matador," $17,347,231.00 "," $12,594,698.00 "," $4,752,533.00 "
2005,188,Aegis," $16,869,261.00 ",," $16,869,261.00 "
2005,189,Caché (Hidden)," $16,197,824.00 "," $3,647,381.00 "," $12,550,443.00 "
2005,190,The Great Yokai War," $15,787,492.00 ",," $15,787,492.00 "
2005,191,Kiss Kiss Bang Bang," $15,785,148.00 "," $4,243,756.00 "," $11,541,392.00 "
2005,192,The Gospel," $15,778,152.00 "," $15,778,152.00 ",
2005,193,Two Sons of Francisco," $15,508,288.00 ",," $15,508,288.00 "
2005,194,The Greatest Game Ever Played," $15,431,177.00 "," $15,337,393.00 "," $93,784.00 "
2005,195,Transamerica," $15,151,744.00 "," $9,015,303.00 "," $6,136,441.00 "
2005,196,"Murder, Take One"," $14,915,208.00 ",," $14,915,208.00 "
2005,197,Most Beautiful Week in My Life," $14,765,033.00 ",," $14,765,033.00 "
2005,198,Samurai Commando Mission 1549," $14,648,713.00 ",," $14,648,713.00 "
2005,199,Blood Rain," $14,270,938.00 ",," $14,270,938.00 "
2005,200,Proof," $14,189,860.00 "," $7,535,331.00 "," $6,654,529.00 "
2006,1,Pirates of the Caribbean: Dead Man's Chest," $1,066,179,725.00 "," $423,315,812.00 "," $642,863,913.00 "
2006,2,The Da Vinci Code," $760,006,945.00 "," $217,536,138.00 "," $542,470,807.00 "
2006,3,Ice Age: The Meltdown," $660,998,756.00 "," $195,330,621.00 "," $465,668,135.00 "
2006,4,Casino Royale," $605,999,592.00 "," $167,445,960.00 "," $438,553,632.00 "
2006,5,Night at the Museum," $574,480,841.00 "," $250,863,268.00 "," $323,617,573.00 "
2006,6,Cars," $461,983,149.00 "," $244,082,982.00 "," $217,900,167.00 "
2006,7,X-Men: The Last Stand," $460,435,291.00 "," $234,362,462.00 "," $226,072,829.00 "
2006,8,Mission: Impossible III," $398,479,497.00 "," $134,029,801.00 "," $264,449,696.00 "
2006,9,Superman Returns," $391,081,192.00 "," $200,081,192.00 "," $191,000,000.00 "
2006,10,Happy Feet," $384,335,608.00 "," $198,000,317.00 "," $186,335,291.00 "
2006,11,Over the Hedge," $339,795,890.00 "," $155,019,340.00 "," $184,776,550.00 "
2006,12,The Devil Wears Prada," $326,705,902.00 "," $124,740,460.00 "," $201,965,442.00 "
2006,13,The Pursuit of Happyness," $307,127,625.00 "," $163,566,459.00 "," $143,561,166.00 "
2006,14,The Departed," $291,465,034.00 "," $132,384,315.00 "," $159,080,719.00 "
2006,15,Borat," $262,552,893.00 "," $128,505,958.00 "," $134,046,935.00 "
2006,16,Eragon," $250,425,512.00 "," $75,030,163.00 "," $175,395,349.00 "
2006,17,Click," $240,685,326.00 "," $137,355,633.00 "," $103,329,693.00 "
2006,18,The Holiday," $205,841,885.00 "," $63,224,849.00 "," $142,617,036.00 "
2006,19,The Break-Up," $205,668,210.00 "," $118,703,275.00 "," $86,964,935.00 "
2006,20,Open Season," $200,811,689.00 "," $85,105,259.00 "," $115,706,430.00 "
2006,21,Inside Man," $186,003,591.00 "," $88,513,495.00 "," $97,490,096.00 "
2006,22,Poseidon," $181,674,817.00 "," $60,674,817.00 "," $121,000,000.00 "
2006,23,Deja Vu," $180,557,550.00 "," $64,038,616.00 "," $116,518,934.00 "
2006,24,Flushed Away," $178,281,554.00 "," $64,665,672.00 "," $113,615,882.00 "
2006,25,Scary Movie 4," $178,262,620.00 "," $90,710,620.00 "," $87,552,000.00 "
2006,26,Blood Diamond," $171,720,398.00 "," $57,377,916.00 "," $114,342,482.00 "
2006,27,Saw III," $164,874,275.00 "," $80,238,724.00 "," $84,635,551.00 "
2006,28,The Pink Panther," $164,115,897.00 "," $82,226,474.00 "," $81,889,423.00 "
2006,29,Miami Vice," $163,794,509.00 "," $63,450,470.00 "," $100,344,039.00 "
2006,30,Talladega Nights: The Ballad of Ricky Bobby," $163,362,095.00 "," $148,213,377.00 "," $15,148,718.00 "
2006,31,World Trade Center," $163,247,198.00 "," $70,278,893.00 "," $92,968,305.00 "
2006,32,The Fast and the Furious: Tokyo Drift," $158,964,610.00 "," $62,514,415.00 "," $96,450,195.00 "
2006,33,Rocky Balboa," $155,929,020.00 "," $70,270,943.00 "," $85,658,077.00 "
2006,34,Dreamgirls," $155,430,335.00 "," $103,365,956.00 "," $52,064,379.00 "
2006,35,Charlotte's Web," $148,963,822.00 "," $82,985,708.00 "," $65,978,114.00 "
2006,36,Garfield: A Tail of Two Kitties," $143,325,970.00 "," $28,426,747.00 "," $114,899,223.00 "
2006,37,Monster House," $141,861,243.00 "," $73,661,010.00 "," $68,200,233.00 "
2006,38,Big Momma's House 2," $141,522,961.00 "," $70,165,972.00 "," $71,356,989.00 "
2006,39,Babel," $135,330,182.00 "," $34,302,837.00 "," $101,027,345.00 "
2006,40,Perfume: The Story of a Murderer," $135,039,924.00 "," $2,223,293.00 "," $132,816,631.00 "
2006,41,V for Vendetta," $132,511,035.00 "," $70,511,035.00 "," $62,000,000.00 "
2006,42,"You, Me and Dupree"," $130,628,903.00 "," $75,628,110.00 "," $55,000,793.00 "
2006,43,Failure to Launch," $130,224,158.00 "," $88,715,192.00 "," $41,508,966.00 "
2006,44,The Queen," $123,384,128.00 "," $56,441,711.00 "," $66,942,417.00 "
2006,45,Apocalypto," $120,673,227.00 "," $50,866,635.00 "," $69,806,592.00 "
2006,46,Eight Below," $120,455,994.00 "," $81,612,565.00 "," $38,843,429.00 "
2006,47,The Omen," $119,974,972.00 "," $54,607,383.00 "," $65,367,589.00 "
2006,48,Final Destination 3," $118,890,272.00 "," $54,098,051.00 "," $64,792,221.00 "
2006,49,Barnyard," $116,755,080.00 "," $72,637,803.00 "," $44,117,277.00 "
2006,50,The Lake House," $114,830,111.00 "," $52,330,111.00 "," $62,500,000.00 "
2006,51,Step Up," $114,194,847.00 "," $65,328,121.00 "," $48,866,726.00 "
2006,52,Underworld: Evolution," $111,476,513.00 "," $62,318,875.00 "," $49,157,638.00 "
2006,53,The Santa Clause 3: The Escape Clause," $110,768,122.00 "," $84,500,122.00 "," $26,268,000.00 "
2006,54,The Prestige," $109,676,311.00 "," $53,089,891.00 "," $56,586,420.00 "
2006,55,Arthur and the Invisibles," $107,944,236.00 "," $15,132,763.00 "," $92,811,473.00 "
2006,56,Little Man," $104,003,322.00 "," $58,645,052.00 "," $45,358,270.00 "
2006,57,The Wild," $102,338,515.00 "," $37,384,046.00 "," $64,954,469.00 "
2006,58,Little Miss Sunshine," $101,058,954.00 "," $59,891,098.00 "," $41,167,856.00 "
2006,59,Silent Hill," $100,605,135.00 "," $46,982,632.00 "," $53,622,503.00 "
2006,60,The Good Shepherd," $100,266,865.00 "," $59,952,835.00 "," $40,314,030.00 "
2006,61,Nacho Libre," $99,255,460.00 "," $80,197,993.00 "," $19,057,467.00 "
2006,62,Deep Sea," $98,230,905.00 "," $46,412,757.00 "," $51,818,148.00 "
2006,63,The Guardian," $94,973,540.00 "," $55,011,732.00 "," $39,961,808.00 "
2006,64,The Host," $89,431,890.00 "," $2,201,923.00 "," $87,229,967.00 "
2006,65,The Illusionist," $87,892,388.00 "," $39,868,642.00 "," $48,023,746.00 "
2006,66,RV," $87,528,173.00 "," $71,726,025.00 "," $15,802,148.00 "
2006,67,The Shaggy Dog," $87,134,280.00 "," $61,123,569.00 "," $26,010,711.00 "
2006,68,Date Movie," $85,749,034.00 "," $48,548,426.00 "," $37,200,608.00 "
2006,69,Volver," $85,585,177.00 "," $12,899,867.00 "," $72,685,310.00 "
2006,70,Jackass Number Two," $84,645,164.00 "," $72,778,712.00 "," $11,866,452.00 "
2006,71,French Fried Vacation 3: Friends Forever," $84,152,064.00 ",," $84,152,064.00 "
2006,72,Pan's Labyrinth," $83,850,267.00 "," $37,634,615.00 "," $46,215,652.00 "
2006,73,Firewall," $82,751,189.00 "," $48,751,189.00 "," $34,000,000.00 "
2006,74,Hostel," $81,979,826.00 "," $47,326,473.00 "," $34,653,353.00 "
2006,75,The Sentinel," $78,810,595.00 "," $36,280,697.00 "," $42,529,898.00 "
2006,76,Curse of the Golden Flower," $78,568,977.00 "," $6,566,773.00 "," $72,002,204.00 "
2006,77,The Lives of Others," $77,356,942.00 "," $11,286,112.00 "," $66,070,830.00 "
2006,78,United 93," $76,700,659.00 "," $31,483,450.00 "," $45,217,209.00 "
2006,79,Lady in the Water," $72,785,169.00 "," $42,285,169.00 "," $30,500,000.00 "
2006,80,The Grudge 2," $70,711,175.00 "," $39,143,839.00 "," $31,567,336.00 "
2006,81,Children of Men," $70,455,770.00 "," $35,552,383.00 "," $34,903,387.00 "
2006,82,The Hills Have Eyes," $70,008,952.00 "," $41,778,863.00 "," $28,230,089.00 "
2006,83,Curious George," $69,865,924.00 "," $58,360,760.00 "," $11,505,164.00 "
2006,84,John Tucker Must Die," $68,844,775.00 "," $41,011,711.00 "," $27,833,064.00 "
2006,85,Letters from Iwo Jima," $68,673,228.00 "," $13,756,082.00 "," $54,917,146.00 "
2006,86,Tales from Earthsea," $68,625,104.00 ",," $68,625,104.00 "
2006,87,Fearless," $68,072,848.00 "," $24,633,730.00 "," $43,439,118.00 "
2006,88,When a Stranger Calls," $67,062,123.00 "," $47,860,214.00 "," $19,201,909.00 "
2006,89,Take the Lead," $66,499,627.00 "," $34,742,066.00 "," $31,757,561.00 "
2006,90,Flags of Our Fathers," $65,900,249.00 "," $33,602,376.00 "," $32,297,873.00 "
2006,91,16 Blocks," $65,664,721.00 "," $36,895,141.00 "," $28,769,580.00 "
2006,92,The Benchwarmers," $64,962,629.00 "," $59,843,754.00 "," $5,118,875.00 "
2006,93,Madea's Family Reunion," $63,368,939.00 "," $63,318,000.00 "," $50,939.00 "
2006,94,Snakes on a Plane," $62,022,014.00 "," $34,020,814.00 "," $28,001,200.00 "
2006,95,My Super Ex-Girlfriend," $61,108,981.00 "," $22,530,295.00 "," $38,578,686.00 "
2006,96,Marie Antoinette," $60,917,189.00 "," $15,962,471.00 "," $44,954,718.00 "
2006,97,Limit of Love: Umizaru," $60,369,589.00 ",," $60,369,589.00 "
2006,98,Invincible," $58,480,828.00 "," $57,806,952.00 "," $673,876.00 "
2006,99,She's the Man," $57,194,667.00 "," $33,741,133.00 "," $23,453,534.00 "
2006,100,Lucky Number Slevin," $56,308,881.00 "," $22,495,466.00 "," $33,813,415.00 "
2006,101,The Ant Bully," $55,181,129.00 "," $28,142,535.00 "," $27,038,594.00 "
2006,102,Stranger Than Fiction," $53,653,224.00 "," $40,660,952.00 "," $12,992,272.00 "
2006,103,The Texas Chainsaw Massacre: The Beginning," $51,764,406.00 "," $39,517,763.00 "," $12,246,643.00 "
2006,104,Doomsday: The Sinking of Japan," $51,127,401.00 ",," $51,127,401.00 "
2006,105,Notes on a Scandal," $49,814,392.00 "," $17,510,118.00 "," $32,304,274.00 "
2006,106,An Inconvenient Truth," $49,782,012.00 "," $24,146,161.00 "," $25,635,851.00 "
2006,107,The Black Dahlia," $49,332,692.00 "," $22,545,080.00 "," $26,787,612.00 "
2006,108,The Last King of Scotland," $48,618,191.00 "," $17,606,684.00 "," $31,011,507.00 "
2006,109,Suite Dreams," $48,090,431.00 ",," $48,090,431.00 "
2006,110,Death Note: The Last Name," $47,917,637.00 ",," $47,917,637.00 "
2006,111,Deck the Halls," $47,232,776.00 "," $35,093,569.00 "," $12,139,207.00 "
2006,112,The Nativity Story," $46,432,264.00 "," $37,629,831.00 "," $8,802,433.00 "
2006,113,We Are Marshall," $43,545,364.00 "," $43,545,364.00 ",
2006,114,Last Holiday," $43,451,846.00 "," $38,399,961.00 "," $5,051,885.00 "
2006,115,Glory Road," $42,938,449.00 "," $42,647,449.00 "," $291,000.00 "
2006,116,Crank," $42,931,041.00 "," $27,838,408.00 "," $15,092,633.00 "
2006,117,Man of the Year," $42,472,472.00 "," $37,327,390.00 "," $5,145,082.00 "
2006,118,A Good Year," $42,269,923.00 "," $7,459,300.00 "," $34,810,623.00 "
2006,119,200 Pounds Beauty," $42,013,016.00 ",," $42,013,016.00 "
2006,120,Gridiron Gang," $41,480,851.00 "," $38,432,823.00 "," $3,048,028.00 "
2006,121,Thank You for Smoking," $39,323,027.00 "," $24,793,509.00 "," $14,529,518.00 "
2006,122,Scoop," $39,220,946.00 "," $10,525,717.00 "," $28,695,229.00 "
2006,123,Tazza: The High Rollers," $39,212,715.00 ",," $39,212,715.00 "
2006,124,The Wicker Man," $38,805,380.00 "," $23,649,127.00 "," $15,156,253.00 "
2006,125,Basic Instinct 2," $38,629,478.00 "," $5,971,336.00 "," $32,658,142.00 "
2006,126,Accepted," $38,623,262.00 "," $36,323,505.00 "," $2,299,757.00 "
2006,127,Employee of the Month," $38,528,984.00 "," $28,444,855.00 "," $10,084,129.00 "
2006,128,Day Watch," $38,411,815.00 ",," $38,411,815.00 "
2006,129,Just My Luck," $38,159,905.00 "," $17,326,650.00 "," $20,833,255.00 "
2006,130,Camping," $37,912,041.00 ",," $37,912,041.00 "
2006,131,The Covenant," $37,598,767.00 "," $23,380,495.00 "," $14,218,272.00 "
2006,132,Miss Potter," $35,078,241.00 "," $3,005,605.00 "," $32,072,636.00 "
2006,133,Bambi 2: The Great Prince of the Forest," $34,958,637.00 ",," $34,958,637.00 "
2006,134,Love and Honor," $33,755,574.00 "," $60,910.00 "," $33,694,664.00 "
2006,135,Tell No One," $33,406,992.00 "," $6,177,192.00 "," $27,229,800.00 "
2006,136,7 Dwarves: The Forest Is Not Enough," $32,863,752.00 ",," $32,863,752.00 "
2006,137,Dhoom 2," $32,396,427.00 "," $2,643,586.00 "," $29,752,841.00 "
2006,138,Stick It," $31,976,848.00 "," $26,910,736.00 "," $5,066,112.00 "
2006,139,Deutschland. Ein Sommermärchen," $31,257,991.00 ",," $31,257,991.00 "
2006,140,Ultraviolet," $31,070,211.00 "," $18,535,812.00 "," $12,534,399.00 "
2006,141,Doraemon the Movie: Nobita's Dinosaur," $30,963,292.00 ",," $30,963,292.00 "
2006,142,Twosabu ilchae," $30,622,421.00 ",," $30,622,421.00 "
2006,143,Natale a New York," $30,437,121.00 ",," $30,437,121.00 "
2006,144,I Do: How to Get Married and Stay Single," $30,057,369.00 ",," $30,057,369.00 "
2006,145,Pulse," $29,907,685.00 "," $20,264,436.00 "," $9,643,249.00 "
2006,146,Death Note," $29,630,359.00 ",," $29,630,359.00 "
2006,147,An American Haunting," $29,612,137.00 "," $16,298,046.00 "," $13,314,091.00 "
2006,148,The Valet," $29,414,553.00 "," $1,926,800.00 "," $27,487,753.00 "
2006,149,Tristan + Isolde," $28,047,963.00 "," $14,734,633.00 "," $13,313,330.00 "
2006,150,Priceless," $27,949,650.00 "," $2,165,188.00 "," $25,784,462.00 "
2006,151,Pokémon Ranger and the Temple of the Sea," $27,638,625.00 ",," $27,638,625.00 "
2006,152,Stay Alive," $27,298,695.00 "," $23,086,480.00 "," $4,212,215.00 "
2006,153,Clerks II," $26,984,975.00 "," $24,148,068.00 "," $2,836,907.00 "
2006,154,The Painted Veil," $26,910,847.00 "," $8,060,487.00 "," $18,850,360.00 "
2006,155,Black Book," $26,768,563.00 "," $4,398,532.00 "," $22,370,031.00 "
2006,156,Detective Conan: The Private Eyes' Requiem," $26,251,232.00 ",," $26,251,232.00 "
2006,157,A Prairie Home Companion," $25,978,867.00 "," $20,342,852.00 "," $5,636,015.00 "
2006,158,You Are So Beautiful," $25,329,576.00 ",," $25,329,576.00 "
2006,159,Nada sô sô," $25,300,338.00 ",," $25,300,338.00 "
2006,160,Kabhi Alvida Naa Kehna," $25,229,168.00 "," $3,275,444.00 "," $21,953,724.00 "
2006,161,School for Scoundrels," $23,947,685.00 "," $17,807,569.00 "," $6,140,116.00 "
2006,162,Stormbreaker," $23,937,870.00 "," $677,646.00 "," $23,260,224.00 "
2006,163,Il mio miglior nemico," $23,710,143.00 ",," $23,710,143.00 "
2006,164,Valley of the Wolves: Iraq," $23,465,471.00 ",," $23,465,471.00 "
2006,165,Captain Alatriste: The Spanish Musketeer," $23,321,954.00 ",," $23,321,954.00 "
2006,166,"OSS 117: Cairo, Nest of Spies"," $23,055,884.00 "," $303,543.00 "," $22,752,341.00 "
2006,167,Aquamarine," $22,989,957.00 "," $18,597,342.00 "," $4,392,615.00 "
2006,168,Days of Glory," $22,963,701.00 "," $320,700.00 "," $22,643,001.00 "
2006,169,The Wind that Shakes the Barley," $22,899,908.00 "," $1,836,089.00 "," $21,063,819.00 "
2006,170,The Banquet," $22,598,772.00 ",," $22,598,772.00 "
2006,171,Asterix and the Vikings," $22,501,596.00 ",," $22,501,596.00 "
2006,172,Fanaa," $22,175,908.00 "," $2,105,352.00 "," $20,070,556.00 "
2006,173,The Marine," $22,165,608.00 "," $18,844,784.00 "," $3,320,824.00 "
2006,174,Unaccompanied Minors," $21,949,234.00 "," $16,655,224.00 "," $5,294,010.00 "
2006,175,Flicka," $21,893,591.00 "," $21,000,147.00 "," $893,444.00 "
2006,176,Rob-B-Hood," $21,836,580.00 ",," $21,836,580.00 "
2006,177,Wolfhound," $21,573,338.00 ",," $21,573,338.00 "
2006,178,Black Christmas," $21,510,851.00 "," $16,273,581.00 "," $5,237,270.00 "
2006,179,Waist Deep," $21,353,303.00 "," $21,344,312.00 "," $8,991.00 "
2006,180,ATL," $21,170,563.00 "," $21,170,563.00 ",
2006,181,Bobby," $20,704,591.00 "," $11,242,801.00 "," $9,461,790.00 "
2006,182,Beerfest," $20,387,597.00 "," $19,185,184.00 "," $1,202,413.00 "
2006,183,Don," $19,640,129.00 "," $2,223,961.00 "," $17,416,168.00 "
2006,184,Movie: Marrying the Mafia 3 - Family Hustle," $19,606,487.00 ",," $19,606,487.00 "
2006,185,Akeelah and the Bee," $18,948,425.00 "," $18,848,430.00 "," $99,995.00 "
2006,186,See No Evil," $18,564,467.00 "," $15,032,800.00 "," $3,531,667.00 "
2006,187,Hanbando," $18,483,140.00 ",," $18,483,140.00 "
2006,188,Bandidas," $18,381,890.00 ",," $18,381,890.00 "
2006,189,Friends with Money," $18,245,244.00 "," $13,368,437.00 "," $4,876,807.00 "
2006,190,Krrish," $18,041,250.00 "," $1,430,721.00 "," $16,610,529.00 "
2006,191,"Carry On, Munna Bhai"," $17,897,527.00 "," $2,217,562.00 "," $15,679,965.00 "
2006,192,Flyboys," $17,834,865.00 "," $13,090,630.00 "," $4,744,235.00 "
